,user_id,item_id,item_name,playtime_forever
2576,76561198081631204,42120,Lead and Gold - Gangs of the Wild West,0.0
2577,KIN_OS,48700,Mount & Blade: Warband,1024.0
2578,ducksswamp,43110,Metro 2033,81.0
2579,spbko8o,49900,Plain Sight,595.0
2580,76561198107506517,49600,Beat Hazard,1931.0
2581,thecybersquid,34830,Sniper: Ghost Warrior,34.0
2582,76561198079774158,49400,Magic: The Gathering - Duels of the Planeswalkers,355.0
2583,76561198065816461,57200,Puzzle Dimension,44.0
2584,76561198045950906,33910,Arma 2,0.0
2585,kaepora0gaebora,33930,Arma 2: Operation Arrowhead,1977.0
2586,iloveyouus,219540,Arma 2: Operation Arrowhead Beta (Obsolete),0.0
2587,Kaldemic,38900,Rhythm Zone,614.0
2588,76561198287280974,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,66.0
2589,prettyhm02forawhiteguy,41700,S.T.A.L.K.E.R.: Call of Pripyat,0.0
2590,Kamekize456,8930,Sid Meier's Civilization V,1504.0
2591,76561198096257449,50620,Darksiders,112.0
2592,kamoobro10,43000,Front Mission Evolved,2.0
2593,76561198047255522,8980,Borderlands,1415.0
2594,Pewpewnoone,46450,Grotesque Tactics: Evil Heroes,48.0
2595,tofueatr69,42700,Call of Duty: Black Ops,4086.0
2596,KaOs117,42710,Call of Duty: Black Ops - Multiplayer,8015.0
2597,runnerofchaos,31280,Poker Night at the Inventory,631.0
2598,KappaKaiju,40800,Super Meat Boy,862.0
2599,kappa_chino,9500,Gish,39.0
2600,KappaSJ,18700,And Yet It Moves,68.0
2601,kards,31270,Puzzle Agent,51.0
2602,76561198072553542,58200,Jolly Rover,48.0
2603,76561198009005660,70400,Recettear: An Item Shop's Tale,1912.0
2604,76561198121874542,20820,Shatter,45.0
2605,ownageog,23120,Droplitz,23.0
2606,r3koil,26500,Cogs,130.0
2607,76561198035356395,40420,Tidalis,8.0
2608,76561198077791223,41300,Altitude,28.0
2609,76561198026604616,41800,Gratuitous Space Battles,155.0
2610,934845883588583543,42500,DogFighter,0.0
2611,76561197970565267,55000,Flotilla,0.0
2612,Kayndarr,15700,Oddworld: Abe's Oddysee,15.0
2613,kaysmart,15710,Oddworld: Abe's Exoddus,0.0
2614,TheKazimir,15740,Oddworld: Munch's Oddysee,0.0
2615,76561198051883269,15750,Oddworld: Stranger's Wrath HD,0.0
2616,76561198028508985,4540,Titan Quest,0.0
2617,KSAC,475150,Titan Quest Anniversary Edition,0.0
2618,76561198065764432,57650,DUNGEONS - Steam Special Edition,119.0
2619,76561198075749223,400,Portal,419.0
2620,bugman591,620,Portal 2,3229.0
2621,keino_,15100,Assassin's Creed,539.0
2622,54Strat,15120,Tom Clancy's Rainbow Six: Vegas 2,232.0
2623,kemyyy,19900,Far Cry 2,1.0
2624,getonmylevelfgt,21980,Call of Juarez: Bound in Blood,35.0
2625,76561198057306804,92800,SpaceChem,126.0
2626,76561197991853420,91600,Sanctum,606.0
2627,765611979902442O1,95300,Capsized,14.0
2628,76561198072587968,70000,Dino D-Day,123.0
2629,kenny536,42910,Magicka,624.0
2630,dahoraheinfera,104700,Super Monday Night Combat,149.0
2631,76561198008471714,249610,Galactic Arms Race,123.0
2632,76561198097795611,91200,Anomaly Warzone Earth,123.0
2633,76561198066012786,105600,Terraria,7892.0
2634,76561198088808564,13500,Prince of Persia: Warrior Within,0.0
2635,Delicous_Cookies,13530,Prince of Persia: The Two Thrones,0.0
2636,Mrevilx,13600,Prince of Persia: The Sands of Time,0.0
2637,76561198103411771,19980,Prince of Persia,37.0
2638,bindi2015,33320,Prince of Persia: The Forgotten Sands,0.0
2639,yeahno,91700,E.Y.E: Divine Cybermancy,130.0
2640,76561198057958244,19680,Alice: Madness Returns,103.0
2641,76561198105473254,22650,Alien Breed 2: Assault,0.0
2642,76561198032537775,98800,Dungeons of Dredmor,1405.0
2643,76561198006186415,107300,Breath of Death VII ,483.0
2644,usaidwotnow,107310,Cthulhu Saves the World ,934.0
2645,76561198069228594,91310,Dead Island,558.0
2646,76561198080012001,96100,Defy Gravity,123.0
2647,76561198042170355,70420,Chantelise,294.0
2648,IGotHeadFromYourMotherLastNight,33460,From Dust,244.0
2649,76561198094237991,61100,Lucid,66.0
2650,9BitHooligan,107100,Bastion,241.0
2651,DorkyDoomsday,41050,Serious Sam Classic: The First Encounter,0.0
2652,76561198062068809,41060,Serious Sam Classic: The Second Encounter,0.0
2653,76561198065908363,227780,Serious Sam Classics: Revolution,0.0
2654,fuckchu,24240,PAYDAY: The Heist,146.0
2655,76561198078119248,2500,Shadowgrounds,190.0
2656,Killerkalf,11200,Shadowgrounds: Survivor,128.0
2657,46366536564574576346346546,35700,Trine,126.0
2658,76561198219902115,113200,The Binding of Isaac,4165.0
2659,76561198081529182,65800,Dungeon Defenders,3867.0
2660,kk_kyser,102600,Orcs Must Die!,40.0
2661,76561198074700614,200910,Before the Echo,672.0
2662,colinturnip,72850,The Elder Scrolls V: Skyrim,2452.0
2663,edgyarthur,91100,SkyDrift,0.0
2664,76561198042236060,201570,Really Big Sky,128.0
2665,76561198052784112,203810,Dear Esther,0.0
2666,kimmyboy,6120,Shank,0.0
2667,76561198043741228,63710,BIT.TRIP RUNNER,217.0
2668,woahlevel20,94200,Jamestown,91.0
2669,cockleg1500,99700,NightSky,18.0
2670,HB6,200900,Cave Story+,213.0
2671,76561198060576805,63000,HOARD,30.0
2672,76561198059817616,63700,BIT.TRIP BEAT,130.0
2673,76561198070706154,205790,Dota 2 Test,0.0
2674,qu1nton935,26900,Crayon Physics Deluxe,14.0
2675,neveroddorburnsy,41100,Hammerfight,0.0
2676,JusicTheGod,70300,VVVVVV,136.0
2677,76561198068552229,2400,The Ship,126.0
2678,76561198080039169,2420,The Ship Single Player,0.0
2679,KioKIzz,2430,The Ship Tutorial,0.0
2680,kiricky,45000,Sol Survivor,124.0
2681,76561198052151911,108710,Alan Wake,123.0
2682,76561198059129295,203630,Warlock - Master of the Arcane,124.0
2683,76561198108601681,200710,Torchlight II,1713.0
2684,pp0085,104900,ORION: Prelude,128.0
2685,76561198083247658,211360,Offspring Fling!,128.0
2686,cocainium,202750,Alan Wake's American Nightmare,0.0
2687,Omega_0,211340,Magical Diary,477.0
2688,76561198072489692,55230,Saints Row: The Third,1124.0
2689,Snoresville,206440,To the Moon,128.0
2690,76561198073040446,211420,Dark Souls: Prepare to Die Edition,803.0
2691,supersonic380,49520,Borderlands 2,7303.0
2692,niggerginger,204300,Awesomenauts,123.0
2693,TheKiwiMantis,207370,eXceed - Gun Bullet Children,124.0
2694,76561198093521130,207380,eXceed 2nd - Vampire REX,103.0
2695,Klaathus,207400,eXceed 3rd - Jade Penetrate Black Package,123.0
2696,76561198044278243,730,Counter-Strike: Global Offensive,32372.0
2697,kmacat,214250,I Am Alive,126.0
2698,76561198078641610,212680,FTL: Faster Than Light,270.0
2699,everybodyloveskungfufighting,220780,Thomas Was Alone,24.0
2700,76561198058470510,221260,Little Inferno,142.0
2701,gab0o0,205100,Dishonored,1185.0
2702,Knight-Silver,204630,Retro City Rampage™ DX,126.0
2703,76561198044619788,219150,Hotline Miami,149.0
2704,knitro,223220,Giana Sisters: Twisted Dreams,123.0
2705,76561198088802064,218410,Defender's Quest: Valley of the Forgotten,132.0
2706,H0m0-101,218740,Pid ,29.0
2707,kofeyh,219740,Don't Starve,327.0
2708,KoiyyBoi,322330,Don't Starve Together,0.0
2709,rayball36,4560,Company of Heroes,0.0
2710,Rexoman,9340,Company of Heroes: Opposing Fronts,0.0
2711,76561198063391282,20540,Company of Heroes: Tales of Valor,0.0
2712,76561198084695981,55110,Red Faction: Armageddon,106.0
2713,76561198079817124,228200,Company of Heroes (New Steam Version),0.0
2714,korndigger,226120,Weird Worlds: Return to Infinite Space,0.0
2715,76561197970812298,221640,Super Hexagon,70.0
2716,76561198085167128,223510,Miasmata,267.0
2717,KosmicReeds,4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",125.0
2718,76561198160470970,113020,Monaco,123.0
2719,76561198081667528,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,484.0
2720,kowala913,219680,Proteus,50.0
2721,76561198056445553,228280,Baldur's Gate: Enhanced Edition,42.0
2722,76561198013740854,227300,Euro Truck Simulator 2,203.0
2723,kraken257,227280,No Time to Explain,128.0
2724,76561198025499996,368730,No Time To Explain Remastered,128.0
2725,76561197979574831,219890,Antichamber,714.0
2726,62568973,223810,Ys I,370.0
2727,76561198055670224,223870,Ys II,356.0
2728,Krerelath,225260,Brütal Legend,1217.0
2729,demtitsgirl,208090,Loadout,1219.0
2730,76561198036070181,286080,Thinking with Time Machine,100.0
2731,drkritisch,265630,Fistful of Frags,305.0
2732,76561198054912188,271290,HAWKEN,154.0
2733,76561198041509314,286100,You Have to Win the Game,0.0
2734,76561198083408305,264380,Narcissu 1st & 2nd,0.0
2735,76561198074348729,224580,Arma 2: DayZ Mod,0.0
2736,druittmatee,230150,Incredipede,0.0
2737,76561198085800442,230050,DLC Quest,321.0
2738,k4t33t4k,1500,Darwinia,0.0
2739,76561198079876444,1510,Uplink,93.0
2740,kurbi-wan_kenobi,1520,DEFCON,0.0
2741,EikoorWR,1530,Multiwinia,0.0
2742,AsusGamerHD,233450,Prison Architect,128.0
2743,76561198087854289,209060,Drunken Robot Pornography,122.0
2744,76561198083026109,230700,La-Mulana,339.0
2745,kuroTENSHI_bread,227680,StarForge,123.0
2746,YOLO-MCSWAGINGS,234900,Anodyne,273.0
2747,KurtGodel3125,233470,Evoland,351.0
2748,kuygoon,224760,FEZ,112.0
2749,76561198118549893,234710,Poker Night 2,252.0
2750,76561198057415723,234190,Receiver,20.0
2751,coproduction,220200,Kerbal Space Program,120.0
2752,76561198072676503,225360,DARK,123.0
2753,hoangphan242,236090,Dust: An Elysian Tail,891.0
2754,76561198077038456,231160,The Swapper,126.0
2755,76561198061396592,208600,Lunar Flight,119.0
2756,76561198064065906,224420,Afterfall InSanity Extended Edition,123.0
2757,lambdaop,241600,Rogue Legacy,1292.0
2758,lazrknight,39140,FINAL FANTASY VII,97.0
2759,BAMOSABENSER,239450,Gun Monkeys,123.0
2760,tokyodrift8,244870,Electronic Super Joy,159.0
2761,lordvoflame,6880,Just Cause,0.0
2762,76561198113520617,8190,Just Cause 2,108.0
2763,lachd1223,207140,SpeedRunners,126.0
2764,lachie222,246420,Kingdom Rush,123.0
2765,76561197976109742,234390,Teleglitch: Die More Edition,128.0
2766,LachieLobster,214770,Guacamelee! Gold Edition,147.0
2767,76561198067018810,225080,Brothers - A Tale of Two Sons,74.0
2768,thatonelonelyguy,244730,Divekick,130.0
2769,negao22cm,248650,Draw a Stickman: EPIC,84.0
2770,76561198073797364,248860,NEO Scavenger,128.0
2771,76561198107719371,239820,Game Dev Tycoon,91.0
2772,laerte261,225280,Full Mojo Rampage,123.0
2773,76561198087521033,249990,FORCED,79.0
2774,lainkelnuv,208610,Skullgirls ∞Endless Beta∞,0.0
2775,gesbhsfbgufbyudguesvyfy,245170,Skullgirls,118.0
2776,MMR_Assasin,250900,The Binding of Isaac: Rebirth,1443.0
2777,76561198044128785,252410,SteamWorld Dig,277.0
2778,76561198077486033,252950,Rocket League,1637.0
2779,76561198083612270,253610,Wrack,139.0
2780,OfficialLandyy,239160,Thief,425.0
2781,evilspirit112233,213670,South Park™: The Stick of Truth™,288.0
2782,lankyy,235800,Audiosurf 2,180.0
2783,larrymcbarry,259780,Nimble Quest,121.0
2784,Herpy_Derp,221910,The Stanley Parable,187.0
2785,76561198067847403,264200,One Finger Death Punch,119.0
2786,lasle,248820,Risk of Rain,586.0
2787,76561198065336463,266210,One Way Heroics,377.0
2788,76561198080125105,274310,Always Sometimes Monsters,503.0
2789,LaughingRobot,222880,Insurgency,250.0
2790,lava90,275390,Guacamelee! Super Turbo Championship Edition,123.0
2791,CoffeeBomb,275530,Z,126.0
2792,76561197971128349,280220,Creeper World 3: Arc Eternal,1.0
2793,76561198120937791,281410,Ubersoldier II,0.0
2794,76561198123388393,282440,Quake Live,1165.0
2795,NUZXD,282900,Hyperdimension Neptunia Re;Birth1,2029.0
2796,76561198064423172,116100,Super Toy Cars,83.0
2797,76561198029946722,290770,The Fall,126.0
2798,76561198045714879,261510,Tesla Effect,0.0
2799,nchavezzzzz,296510,Magnetic By Nature,123.0
2800,leadbman,239430,Q.U.B.E: Director's Cut,575.0
2801,Officer_Bathtub,301480,GEARCRACK Arena,123.0
2802,95758,301520,Robocraft,38.0
2803,PraetorianCohort,302710,BlazeRush,139.0
2804,76561198079337907,303390,Dead Bits,125.0
2805,76561198043892035,8600,RACE 07,6.0
2806,theleprasean,8660,GTR Evolution,1.0
2807,Opal_mine,211500,RaceRoom Racing Experience ,0.0
2808,leftclickill,63380,Sniper Elite V2,137.0
2809,76561198095949899,310080,Hatoful Boyfriend,123.0
2810,76561198091159513,227700,Firefall,798.0
2811,76561198051309911,310850,Onikira: Demon Killer,128.0
2812,76561197996288077,247080,Crypt of the NecroDancer,226.0
2813,76561198061700353,315540,The Joylancer: Legendary Motor Knight,0.0
2814,76561198021316546,317400,Portal Stories: Mel,0.0
2815,76561198238911958,319080,Disney Princess :  My Fairytale Adventure,0.0
2816,76561198020449132,319970,The Detail,126.0
2817,Thelugomes,321870,Silence of the Sleep,0.0
2818,ultimax10,333930,Dirty Bomb,849.0
2819,558092,319630,Life Is Strange™,0.0
2820,76561198056549802,339800,HuniePop,1344.0
2821,76561198062987149,343360,Particula,0.0
2822,76561198074529224,239140,Dying Light,2546.0
2823,76561198130025891,346900,AdVenture Capitalist,45058.0
2824,lemustachon,353330,Love at First Sight,17.0
2825,LendaSumida,232090,Killing Floor 2,831.0
2826,S5S5S5S,232150,Killing Floor 2 - SDK,0.0
2827,76561198160929771,363790,Egg Returns Home,16.0
2828,leo17453,363970,Clicker Heroes,4450.0
2829,leoguibrito,384360,Fingered,12.0
2830,IHateSultanasRaisinsAreTheBest,385770,Time Clickers,0.0
2831,propanflip,391540,Undertale,91.0
2832,76561198073104304,57300,Amnesia: The Dark Descent,0.0
2833,76561198051680758,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",46.0
2834,lepidus99,413150,Stardew Valley,2957.0
2835,teamrobo,360730,Cards and Castles,2.0
2836,76561198058207702,440430,Life Is Strange™ - Directors' Commentary - 1.Two directors,0.0
2837,76561198049376853,440431,Life Is Strange™ - Directors' Commentary - 2. Let's play Life is Strange,0.0
2838,76561198058846711,440432,Life Is Strange™ - Directors' Commentary - 3. Intentions,0.0
2839,letspretend,440433,Life Is Strange™ - Directors' Commentary - 4. A matter of choice,0.0
2840,Lethalmirage,440434,Life Is Strange™ - Directors' Commentary - 5. A lively world,0.0
2841,Sm1lestheBear,440435,Life Is Strange™ - Directors' Commentary - 6. Capturing the moment,0.0
2842,LewBrew,440436,Life Is Strange™ - Directors' Commentary - 7. Social issues,0.0
2843,Lex55678,440437,Life Is Strange™ - Directors' Commentary - 8. Getting things right,0.0
2844,76561198071599137,440438,Life Is Strange™ - Directors' Commentary - 9. Voices of Arcadia Bay,0.0
2845,LeZanye,485890,Summer Sale,41.0
2846,everybodylovesrayman,220,Half-Life 2,219.0
2847,76561198051769570,340,Half-Life 2: Lost Coast,0.0
2848,gigantowang,320,Half-Life 2: Deathmatch,4.0
2849,The-Only-Lolicon,360,Half-Life Deathmatch: Source,0.0
2850,Lickidactyl,380,Half-Life 2: Episode One,0.0
2851,lightfrog94,4000,Garry's Mod,737.0
2852,ligma,6860,Hitman: Blood Money,0.0
2853,lihaloil,7670,BioShock,1158.0
2854,76561198070181964,409710,BioShock Remastered,0.0
2855,76561198043789381,420,Half-Life 2: Episode Two,0.0
2856,76561198058575754,12900,Audiosurf,111.0
2857,ziass,17390,Spore,3565.0
2858,76561198073368645,17440,Spore: Creepy & Cute Parts Pack,0.0
2859,Rokahu,17470,Dead Space,0.0
2860,chicken_nuke21,17410,Mirror's Edge,256.0
2861,76561198034946157,24740,Burnout Paradise: The Ultimate Box,0.0
2862,cynthiagarlando,22330,The Elder Scrolls IV: Oblivion ,6270.0
2863,17-04-2000,24720,Spore: Galactic Adventures,454.0
2864,linksupersayan,32370,STAR WARS™: Knights of the Old Republic™,67.0
2865,76561198063862653,24800,Command and Conquer: Red Alert 3 - Uprising,0.0
2866,LinnieLin,41500,Torchlight,40.0
2867,76561197973395845,17450,Dragon Age: Origins,0.0
2868,LionBrito,22370,Fallout 3 - Game of the Year Edition,0.0
2869,76561198046807777,24980,Mass Effect 2,0.0
2870,dietrich1998,8850,BioShock 2,115.0
2871,companothemuslim,409720,BioShock 2 Remastered,0.0
2872,76561198064873884,10680,Aliens vs. Predator,81.0
2873,76561198069678796,48700,Mount & Blade: Warband,2454.0
2874,76561198066524682,35140,Batman: Arkham Asylum GOTY Edition,817.0
2875,littlebear_nz,55000,Flotilla,0.0
2876,76561198055325222,48950,Greed Corp,0.0
2877,76561198024852336,12100,Grand Theft Auto III,8.0
2878,76561197968566776,12110,Grand Theft Auto: Vice City,0.0
2879,lewisbigd,12120,Grand Theft Auto: San Andreas,0.0
2880,76561198028322164,12170,Grand Theft Auto,0.0
2881,76561198045068934,12180,Grand Theft Auto 2,17.0
2882,23184798,12210,Grand Theft Auto IV,1170.0
2883,76561198019336036,12220,Grand Theft Auto: Episodes from Liberty City,0.0
2884,lNightlRaven,12230,Grand Theft Auto III,0.0
2885,76561198047489572,12240,Grand Theft Auto: Vice City,0.0
2886,76561198092579867,12250,Grand Theft Auto: San Andreas,0.0
2887,Lochstar12,33910,Arma 2,115.0
2888,76561198051976816,33930,Arma 2: Operation Arrowhead,205.0
2889,76561198049706747,219540,Arma 2: Operation Arrowhead Beta (Obsolete),0.0
2890,logokas,57300,Amnesia: The Dark Descent,545.0
2891,NotSniperMainMr,22600,Worms Reloaded,121.0
2892,DTSZ,70300,VVVVVV,56.0
2893,76561198077541014,8930,Sid Meier's Civilization V,3022.0
2894,76561198053733586,8980,Borderlands,1674.0
2895,76561198089480352,67000,The Polynomial,230.0
2896,76561198065592346,31280,Poker Night at the Inventory,149.0
2897,76561198079102976,40800,Super Meat Boy,136.0
2898,76561198085087697,4540,Titan Quest,106.0
2899,76561198027695183,475150,Titan Quest Anniversary Edition,0.0
2900,scummyladsRus,92800,SpaceChem,162.0
2901,jdowd19,55040,Atom Zombie Smasher ,0.0
2902,DamonMurphy,95300,Capsized,0.0
2903,76561198062039159,620,Portal 2,520.0
2904,76561198062039159,20920,The Witcher 2: Assassins of Kings Enhanced Edition,3218.0
2905,lordtouchme,105600,Terraria,3830.0
2906,76561198057921996,97000,Solar 2,220.0
2907,LordDefault,24960,Battlefield: Bad Company 2,65.0
2908,76561198100797378,50130,Mafia II,0.0
2909,76561198082786537,107300,Breath of Death VII ,0.0
2910,76561198003593278,107310,Cthulhu Saves the World ,26.0
2911,lordmenetti,33460,From Dust,229.0
2912,LordOfTheAxes,9500,Gish,1.0
2913,lordoftheguppies,107100,Bastion,655.0
2914,76561198046308575,107200,Space Pirates and Zombies,1208.0
2915,you_re_ded,28050,Deus Ex: Human Revolution,829.0
2916,Bradleyrit,24240,PAYDAY: The Heist,0.0
2917,76561197995428704,72850,The Elder Scrolls V: Skyrim,3875.0
2918,LordDomin8r,55230,Saints Row: The Third,0.0
2919,4loreseeker,111800,Blocks That Matter,109.0
2920,76561198072992397,113200,The Binding of Isaac,15046.0
2921,whoisming,57400,Batman: Arkham City™,230.0
2922,76561198092577173,200260,Batman: Arkham City GOTY,0.0
2923,76561198041031889,200900,Cave Story+,209.0
2924,proteis,205790,Dota 2 Test,0.0
2925,76561198047864523,38600,Faerie Solitaire,852.0
2926,76561197986552406,70,Half-Life,32.0
2927,LepraKorn,41900,The Bard's Tale,0.0
2928,76561198134361291,22380,Fallout: New Vegas,1849.0
2929,ltnpankeke,35000,Mini Ninjas,0.0
2930,lucamaster5901,207570,English Country Tune,77.0
2931,76561198044421787,205870,Auditorium,350.0
2932,2S2CUnknown,108200,Ticket to Ride,0.0
2933,FromTheDepthsOfHell,110800,L.A. Noire,297.0
2934,lucsar,6900,Hitman: Codename 47,0.0
2935,76561198052839913,207610,The Walking Dead,32.0
2936,chickenlegs1212,211600,Thief Gold,48.0
2937,luispedrod,212680,FTL: Faster Than Light,8969.0
2938,LucasDee,203810,Dear Esther,65.0
2939,76561198064673780,108800,Crysis 2 Maximum Edition,0.0
2940,76561198072777399,3830,Psychonauts,145.0
2941,76561198050501971,48000,LIMBO,250.0
2942,76561198061610437,204060,Superbrothers: Sword & Sworcery EP,39.0
2943,luke347,204100,Max Payne 3,0.0
2944,lulzley,200390,Oil Rush,0.0
2945,Lumberdread48,26800,Braid,631.0
2946,76561198072456169,209830,Lone Survivor: The Director's Cut,48.0
2947,EclipseProduction,205910,Tiny and Big: Grandpa's Leftovers,191.0
2948,lupintime,208140,Endless Space,72.0
2949,76561198095766418,211420,Dark Souls: Prepare to Die Edition,5431.0
2950,lagschwein,204300,Awesomenauts,0.0
2951,76561198101239847,730,Counter-Strike: Global Offensive,11773.0
2952,76561198051157544,208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0.0
2953,AlGoreWasRight,214970,Intrusion 2,50.0
2954,76561198045009232,220780,Thomas Was Alone,206.0
2955,76561198045009232,204360,Castle Crashers,451.0
