,genres,app_name,price_x,item_id,developer,user_id,playtime_forever,recommend,sentiment_analysis,genres_encoded
63616,Action,One Piece Pirate Warriors 3,39.99,331600,"KOEI TECMO GAMES CO., LTD.",76561198085325037,3511.0,True,0,0
63625,"Action, Free to Play, Indie, Massively Multiplayer, RPG",Mortal Online,0,287920,Star Vault AB,76561198091121325,191.0,True,2,79
63635,"Action, Adventure",Mad Max,19.99,234140,"Avalanche Studios,Feral Interactive (Mac/Linux)",76561197995146150,134.0,True,1,1
63983,"Adventure, Free to Play",One Way To Die: Steam Edition,0,388490,CoaguCo Industries,76561198038513068,1.0,False,2,163
63984,"Action, Adventure",METAL GEAR SOLID V: THE PHANTOM PAIN,19.99,287700,Konami Digital Entertainment,76561198044586193,235.0,True,1,1
64239,"Adventure, Indie, RPG, Strategy",Renowned Explorers: International Society,19.99,296970,Abbey Games,mrcake557,953.0,True,2,178
64240,"Action, Free to Play",SMITE®,0,386360,Hi-Rez Studios,76561198070993687,3869.0,True,2,74
64666,Utilities,EasyAntiCheat eSports,Free,282660,EasyAntiCheat Ltd,76561198058495935,276.0,True,2,292
64683,"Adventure, Indie",Dropsy,9.99,274350,"Tendershoot,A Jolly Corpse",76561198082971832,378.0,True,2,171
64685,"Indie, RPG",Undertale,9.99,391540,tobyfox,76561198115868847,395.0,True,2,254
65055,"Action, Adventure, Indie, Simulation",Dinosaur Hunt,0.99,401190,Racing Bros,76561198067700112,195.0,True,2,43
65057,Simulation,Train Simulator,24.99,24010,Dovetail Games,Darwin420,499.0,False,2,281
65093,"Action, Adventure, Indie, RPG",Edge of Space,14.99,238240,Handyman Studios,76561198050299999,515.0,False,2,35
65147,"Action, Indie",Clergy Splode,0.99,403900,PiGravity,chidvd,235.0,False,0,102
65153,"Action, Adventure, Indie",TY the Tasmanian Tiger 4,5.99,287840,Krome Studios,rrbr,234.0,True,2,28
65156,"Casual, RPG",GabeN: The Final Decision,0.99,403740,Alex Zhang,76561198056960847,218.0,True,1,214
65159,"Action, Adventure, Indie",SOMA,29.99,282140,Frictional Games,76561198044500343,345.0,True,0,28
65183,"Free to Play, Indie, Massively Multiplayer, Strategy",Астролорды: Облако Оорта,0,385530,Aratog LLC,76561198053443950,29.0,True,2,229
65184,"RPG, Strategy",Might & Magic® Heroes® VII,49.99,321960,Limbic Entertainment,jackcole,2286.0,True,2,276
65186,"Indie, Simulation",Game Corp DX,2.99,399670,Endless Loop Studios,76561198045501701,751.0,False,2,263
65189,"Casual, Indie, Simulation, Strategy",Ant War: Domination,2.99,406080,Anarchy Enterprises,76561198053079970,12.0,False,0,212
65190,"Indie, Simulation, Strategy",Prison Architect,29.99,233450,Introversion Software,A-Very-Sly-Person,24.0,True,1,267
65825,"Action, Adventure, Indie",Downwell,2.99,360740,Moppin,mchlvllmyr,33.0,True,2,28
65838,"Action, Adventure, Casual, Indie",Broforce,14.99,274190,Free Lives,JosephBarrett,182.0,True,1,10
66046,"Action, Free to Play, Simulation, Strategy",War of Beach,0,398840,LUCKY GIRLS LIMITED,76561198061867856,31.0,True,2,100
66049,RPG,Tales of Zestiria,49.99,351970,BANDAI NAMCO Studio Inc.,76561198005031385,1590.0,True,2,273
66058,"Indie, Simulation, Strategy",Kingdom: Classic,4.99,368230,"Noio,Licorice",76561198089077856,83.0,True,0,267
66098,"Action, Indie, Early Access",Noct,9.99,330570,C3SK,76561198034839961,37.0,True,2,104
66100,Adventure,The Park,12.99,402020,Funcom,CJW2012,81.0,False,0,144
66101,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin - Enhanced Edition,39.99,373420,Larian Studios,76561198082713045,1631.0,True,1,178
66151,"Action, Free to Play, Indie",Pink Hour,0,409670,Studio Pixel,76561198079316104,5.0,True,2,76
66155,"Action, Adventure, Free to Play, RPG, Simulation",Endless Sky,Free,404410,Michael Zahniser,76561198005111300,53.0,True,2,25
66230,"Simulation, Sports",Euro Fishing,19.99,314520,Dovetail Games,flamingpenguin,340.0,True,2,282
66233,"Simulation, Strategy",Anno 2205™,39.99,375910,Blue Byte,76561198070983786,42.0,False,2,283
66237,"Action, Casual, Indie",FIREFIGHT RELOADED,Free,397680,"Bitl,Cobalt-57",deathlyburrito,350.0,False,0,63
66239,"Action, Adventure",Call of Duty®: Black Ops III,59.99,311210,Treyarch,76561198103362354,11236.0,False,2,1
66629,"Indie, RPG, Strategy",The Fall of the Dungeon Guardians - Enhanced Edition,19.99,409450,Mana Games,76561198079138280,93.0,True,2,259
66630,"Adventure, Casual, Indie, RPG, Simulation, Strategy",FortressCraft Evolved!,12.99,254200,ProjectorGames,76561198069905942,4671.0,False,0,156
66639,"Action, Indie, RPG, Simulation",Life is Feudal: Your Own,39.99,290080,Bitbox Ltd.,josechowyi,61.0,False,2,109
66690,"RPG, Strategy",Mordheim: City of the Damned,39.99,276810,Rogue Factor,76561198058496642,1022.0,True,2,276
66691,"Action, Adventure, Indie, Early Access",Bitardia,4.99,405010,varlamov5264,76561198091620120,461.0,True,1,29
66692,"Action, Indie, RPG",One More Dungeon,4.99,415030,Stately Snail,perrojudio,113.0,True,2,107
66694,"Action, Adventure",Just Cause™ 3,49.99,225540,Avalanche Studios,Nzatz,245.0,True,2,1
66928,"Action, Adventure, Simulation, Early Access",Hurtworld,24.99,393420,Bankroll Studios,TommyYaSnooperReadThis,97.0,True,0,50
67012,"Casual, Indie",Reveal The Deep,0.99,411560,Lazy Monday Games,pursanator,53.0,False,2,204
67016,"Indie, RPG, Simulation",Wild Season,16.99,328220,Quickfire Games,76561198070885386,207.0,True,2,255
67018,"Action, Free to Play, Massively Multiplayer, Simulation, Strategy",MechWarrior Online™,0,342200,Piranha Games Inc.,jawdoe,8412.0,True,1,96
67082,"Action, Adventure, Indie, RPG, Simulation",Reign Of Kings,19.99,344760,Code}{atch,wannas493,580.0,False,0,37
67382,"Free to Play, Indie, Massively Multiplayer, Strategy",Cards and Castles,0,360730,Red Team Games,76561198042335464,278.0,True,2,229
67386,"Casual, Indie, Simulation, Strategy",Pixel Survivors,3.99,342970,"Sachonski,Renamilanesi,Sith",76561198037256926,10.0,True,2,212
67388,"Adventure, Indie",Layers of Fear,19.99,391720,Bloober Team SA,76561198011214586,534.0,True,0,171
67400,"Action, Casual, Indie, Simulation, Strategy",Toy Soldiers: Complete,14.99,262120,"Signal Studios,Krome Studios",76561198074056771,717.0,True,2,68
67404,"Casual, Indie, Simulation, Strategy",Plague Inc: Evolved,14.99,246620,Ndemic Creations,BurntBlizzardZ,224.0,True,0,212
67581,"Action, Adventure, Indie",Better Late Than DEAD,14.99,352950,Odin Game Studio,76561198076203731,33.0,True,2,28
67585,"Action, Casual, Indie",Defy Gravity Extended,1.99,96100,Paul Fisch,76561198076933844,9.0,False,0,63
67755,"Indie, Simulation, Strategy",Offworld Trading Company,19.99,271240,Mohawk Games,76561198082955278,75.0,True,2,267
67765,"Indie, Simulation, Sports, Strategy",Jack Nicklaus Perfect Golf,34.99,288140,PERFECT PARALLEL,MainDead,430.0,False,1,266
67766,"Free to Play, Indie",The Way of Life Free Edition,Free,310370,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",ravenmusicaus,11.0,True,2,225
67964,"Action, Adventure, Indie",RWBY: Grimm Eclipse,19.99,418340,Rooster Teeth Games,fil96,65.0,True,2,28
68024,"Action, Adventure, Casual, Indie, RPG",Starbound,14.99,211820,Chucklefish,CrimsonStormFTW,67.0,True,2,11
69194,"Action, Indie",Ratz Instagib,8.99,338170,Lino Slahuschek,76561198054473072,628.0,True,2,102
69227,"Action, Adventure, Indie, RPG, Simulation, Strategy",Infectonator: Survivors,9.99,269310,Toge Productions,76561198066002651,24.0,True,2,38
69230,"Action, Free to Play, Indie, Strategy",Fractured Space,0,310380,Edge Case Games Ltd.,mauledbyabear,7.0,True,2,87
69546,"Action, Free to Play, Indie, Massively Multiplayer",Heroes & Generals,0,227940,Reto-Moto,76561198090269293,7.0,True,0,78
71466,"Action, Adventure, Indie, RPG, Simulation",Planet Explorers,14.99,237870,Pathea Games,122799,204.0,True,2,37
71522,Action,Killing Floor 2,29.99,232090,Tripwire Interactive,WitchHunter4542,6494.0,True,2,0
72140,"Action, Adventure, Indie, RPG",Dungeon Souls,12.99,383230,"Lamina Studios,Mike Studios",76561198077734514,1512.0,True,2,35
72141,Adventure,LEGO® Worlds,29.99,332310,"TT Games,Traveller's Tales",76561198214166507,96.0,True,1,144
72221,"Action, Indie",Reflex Arena,9.99,328070,Turbo Pixel Studios,jarheado,92.0,True,2,102
72225,Indie,Rivals of Aether,14.99,383980,Dan Fornace,76561198083347489,751.0,True,1,249
72240,"Action, Casual, Indie",Ballistic Overkill,11.99,296300,Aquiris Game Studio,76561198035251057,474.0,True,0,63
72241,"Action, Free to Play, Indie, RPG, Strategy",Dungeon Defenders II,0,236110,Trendy Entertainment,Fabio_Mussolini,143.0,True,1,84
72716,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",Secret World Legends,0,215280,Funcom,76561198086973040,1308.0,True,2,24
72761,"Adventure, Indie, Simulation, Strategy",The Long Dark,34.99,305620,Hinterland Studio Inc.,897w463824638109276,37.0,True,0,180
72881,"Action, Indie, Simulation",Sky Rogue,19.99,381020,Fractal Phase,76561198065331313,1878.0,True,2,120
72883,"Free to Play, Massively Multiplayer, Simulation, Sports",Fishing Planet,0,380600,Fishing Planet LLC,WhisKeyBby,69.0,True,2,240
73000,"Action, Adventure, Indie, Massively Multiplayer, RPG",ARK: Survival Evolved,59.99,346110,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",calypto52,1.0,True,2,30
73954,"Action, Indie",Overgrowth,29.99,25000,Wolfire Games,thor2424,139.0,True,2,102
74024,"Action, Free to Play, Indie",Grimoire: Manastorm,0,335430,Omniconnection,76561198048954540,244.0,True,2,76
74042,"Action, Adventure, Casual, Indie",Gang Beasts,19.99,285900,Boneloaf,gusso10_,246.0,True,2,10
74122,"Action, Free to Play",Codename CURE,Free,355180,Hoobalugalar_X,76561198075257303,87.0,False,0,74
74378,"Action, Free to Play, Indie",Brawlhalla,0,291550,Blue Mammoth Games,76561198083163016,7.0,True,2,76
75110,"Action, Free to Play, Indie, Massively Multiplayer, RPG, Simulation",Robocraft,0,301520,Freejam,95758,38.0,True,2,80
77090,"Indie, Massively Multiplayer, RPG",Tree of Life,19.99,361800,oddonegames,76561198093160464,170.0,True,2,251
77093,"Indie, Strategy",Castle Story,24.99,227860,Sauropod Studio,76561198075484815,4.0,False,2,270
77132,"Action, Indie",20XX,14.99,322110,"Batterystaple Games,Fire Hose Games",76561198062017158,115.0,True,2,102
77133,"Action, Adventure, Casual, Indie, Simulation",Project Explore,4.99,357650,Sebastian Nigro,76561198061042318,220.0,True,2,14
77136,"Adventure, Indie",Dreamfall Chapters,24.99,237850,Red Thread Games,brettebear,333.0,True,2,171
77140,"Action, Adventure, Casual, Free to Play, Indie",Unturned,0,304930,Smartly Dressed Games,76561198299095634,54.0,True,1,3
80584,"Action, Adventure, Indie, Strategy",CRYPTARK,14.99,344740,Alientrap,76561198049658168,429.0,True,0,46
80586,"Action, Indie",Armed with Wings: Rearmed,9.99,340580,Sun-Studios,76561198048024738,7.0,True,2,102
80587,"Action, Adventure, Indie, Racing",Hover,19.99,280180,"Midgar Studio,Fusty Game",76561198018638210,80.0,True,2,42
80588,"Action, Adventure, Indie, Strategy",Dead Realm,14.99,352460,Section Studios,76561198129265482,562.0,True,2,46
80660,"Action, Free to Play, Strategy",Games of Glory,0,342150,Lightbulb Crew,lesytal,18.0,False,1,101
80666,"Action, Indie, RPG",Crawl,14.99,293780,Powerhoof,2Ta4,361.0,True,2,107
80670,"Adventure, Casual, Early Access",Voxelized,3.99,344040,Lord Kres,76561198051084367,218.0,True,2,146
80698,"Action, Adventure, Indie",Poi,14.99,401810,PolyKid,76561198035871841,1.0,True,2,28
80699,"Indie, Simulation",LogicBots,19.99,290020,Incandescent Games,76561198001693527,104.0,True,2,263
80700,"Action, Free to Play, Indie, Simulation, Strategy, Early Access",Call to Arms,0,302670,Digitalmindsoft,76561198054326517,19.0,True,2,85
80702,Simulation,European Ship Simulator,19.99,299250,Excalibur,PHI11IP,33.0,True,2,281
80703,"Casual, Simulation",Rocksmith® 2014 Edition - Remastered,39.99,221680,Ubisoft - San Francisco,ZeroLithium,234.0,True,2,216
80717,"Casual, Indie, Simulation, Strategy",Mad Games Tycoon,14.99,341000,Eggcode,76561197992755277,544.0,True,2,212
80719,"Action, Free to Play, Indie",TOXIKK™,Free,324810,Reakktor Studios,76561198040672434,41.0,True,2,76
80797,"Action, Adventure, RPG",How to Survive 2,14.99,360170,Eko Software,Guypoope,481.0,False,0,47
80807,"Casual, Free to Play, RPG, Strategy",SolForge,0,232450,Stone Blade Entertainment,76561198035148723,2003.0,True,2,203
80813,"Action, Adventure, Indie, Strategy",Polarity,12.99,315430,Bluebutton Games,StatzY,42.0,True,0,46
80897,"Indie, Simulation",Poly Bridge,11.99,367450,Dry Cactus,76561198092435819,11.0,True,2,263
80900,"Adventure, Indie, RPG, Simulation",Shoppe Keep,9.99,381120,Strange Fire,76561197995418864,232.0,True,2,177
80907,Indie,Melody's Escape,9.99,270210,Icetesy SPRL,76561198138045913,138.0,True,2,249
80919,"Action, Adventure, Indie, RPG, Simulation",Flesh Eaters,1.99,383580,S.C. 16 BIT NIGHTS S.R.L.,eeda55,9.0,True,2,37
80928,"Casual, Indie, Simulation, Sports",Pro Gamer Manager,9.99,408740,Raptor Claw Games,Rabid_Ghost,7020.0,False,2,210
80931,"Adventure, Indie, Simulation",Don't Starve Together,14.99,322330,Klei Entertainment,76561198081028176,420.0,True,1,179
81981,"Action, Indie",Rogue Stormers,19.99,299480,Black Forest Games,76561198051197512,190.0,False,2,102
81983,"Casual, Indie, Simulation, Strategy",The Howler,1.99,306040,"Antanas Marcelionis,Renė Petrulienė",76561198007539695,224.0,True,2,212
81991,Indie,Phantasmal: Survival Horror Roguelike,14.99,342550,Eyemobi Ltd.,76561198091488766,84.0,True,2,249
81992,"Adventure, Indie",The Deer,0.99,400240,"Fabio Ferrara,Giulia Airoldi",Dr_Agent_WashingTub,504.0,True,1,171
81998,"Action, Adventure, Indie",Out There Somewhere,0.49,263980,MiniBoss,76561197960694096,224.0,True,2,28
82040,"Action, Adventure, Indie",Woodle Tree Adventures,2.99,299460,Fabio Ferrara,nrice1986,11.0,True,1,28
82148,"Action, Adventure, Indie, RPG",Grim Dawn,24.99,219990,Crate Entertainment,76561198067047321,2340.0,True,2,35
82184,"Action, Indie",Bierzerkers,4.99,348460,Shield Break Studios,76561198005773926,37.0,False,2,102
82185,"Indie, Simulation, Strategy",Gnomoria,14.99,224500,Robotronic Games,76561198073799272,13618.0,True,2,267
82227,"Free to Play, Indie, Racing, Simulation, Sports",Victory: The Age of Racing,0,264120,Vae Victis Games,76561198033862482,9.0,True,2,231
82229,"Action, Casual, Free to Play, Indie, Simulation, Strategy",GASP,0,412400,Dark Day Interactive,nicroHQ,28.0,True,2,59
82235,"Indie, RPG, Strategy",Darkest Dungeon®,24.99,262060,Red Hook Studios,76561198070425070,2907.0,True,2,259
82365,"Action, Free to Play, Massively Multiplayer, RPG",sZone-Online,0,316390,Cybertime System,76561198055202880,39.0,False,0,90
82445,"Action, Casual, Free to Play, Indie, Simulation",Red Crucible®: Firestorm,0,298240,"Rocketeer Games Studio, LLC",76561198079019250,14.0,True,2,58
82629,"Free to Play, Massively Multiplayer",Dragon Saga,0,381990,Gravity Interactive,recklesspug,64.0,True,0,236
82635,"Adventure, Indie, Massively Multiplayer",Heaven Island - VR MMO,0.99,400250,"Fabio Ferrara,Giulia Airoldi",76561198078735648,152.0,True,0,174
82642,"Action, Adventure, Indie",Wick,5.99,418300,Hellbent Games,76561198091634136,54.0,True,2,28
82643,"Indie, Simulation",SimplePlanes,12.99,397340,"Jundroo, LLC",76561198036950468,738.0,True,2,263
82655,"Action, Adventure",Turok,19.99,405820,"Iguana Entertainment,Nightdive Studios",hopeforthehopeless,37.0,True,2,1
82656,Strategy,Total Annihilation,4.99,298030,Cavedog Entertainment,76561198097377717,573.0,True,2,287
82658,"Action, Indie, Strategy, Early Access",Squad,39.99,393380,Offworld Industries,76561198065844178,169.0,True,2,127
82697,"Action, Casual, Indie",Pyramid Raid,2.99,386510,Travian Games GmbH,76561198070519095,9.0,False,1,63
82699,"Action, Free to Play, Massively Multiplayer, Racing, Early Access",Metal War Online: Retribution,0,412470,GDT Limited,76561198065127669,51.0,True,2,94
82704,"Casual, Strategy",Battle Chess: Game of Kings™,29.99,200150,"Olde Sküül,Sculptured Software",76561198019176274,17.0,True,2,220
82705,"Action, Free to Play, Massively Multiplayer, RPG",Devilian,0,407510,Bluehole Ginno Games,76561198072342419,4.0,True,2,90
82715,"Action, Adventure, Indie",PewDiePie: Legend of the Brofist,7.99,390520,Outerminds Inc.,76561198092494600,273.0,True,2,28
82716,RPG,LIGHTNING RETURNS™: FINAL FANTASY® XIII,19.99,345350,Square Enix,76561198022158129,576.0,True,2,273
82721,"Action, Indie",The Mean Greens - Plastic Warfare,9.99,360940,"Virtual Basement LLC,Code Headquarters LLC",wavezero,11.0,False,0,102
82727,"Action, Indie, RPG",Nuclear Throne,11.99,242680,Vlambeer,Memphis__,62.0,True,1,107
82826,Action,HELLDIVERS™,19.99,394510,Arrowhead Game Studios,76561198079765149,101.0,True,2,0
82840,"Action, Casual",Nyan Cat: Lost In Space,2.99,415420,isTom Games Kft.,aerpub,278.0,True,1,52
82842,"Free to Play, Indie","Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",0,409160,Crows Crows Crows,76561198051680758,46.0,True,2,225
82890,Action,Tom Clancy's Rainbow Six® Siege,14.99,359550,Ubisoft Montreal,76561198018552349,152.0,False,0,0
83364,"Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access",The Isle,19.99,376210,Afterthought LLC,76561198069631393,2426.0,True,2,34
83367,"Action, Free to Play, Massively Multiplayer, RPG",Sphere III: Enchanted World,0,397040,NIKITA ONLINE,76561198087511622,29.0,False,2,90
83369,"Casual, Free to Play, Indie",Carpe Diem,0,423880,Eyzi,76561198099946560,7.0,True,2,192
83387,"Free to Play, Massively Multiplayer, RPG, Strategy",Might & Magic Heroes Online,0,336520,Blue Byte,76561198087451601,10.0,False,1,238
83389,"Adventure, Casual",CLANNAD,49.99,324160,VisualArts/Key,64723864,1.0,True,2,145
83390,"Indie, RPG, Simulation, Strategy, Early Access",Idle Civilization,4.99,418910,Very Simple Idea Studios,SmeshDoge,414.0,True,2,258
83392,"Adventure, Casual, Free to Play, Indie, Simulation",Emily is Away,0,417860,Kyle Seeley,superyoshiegg,15.0,False,1,151
83896,"Adventure, Indie, RPG, Strategy",Hard West,19.99,307670,CreativeForge Games,Halio99,109.0,True,2,178
83899,"Action, Adventure",Assassin's Creed® Syndicate,39.99,368500,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",76561198062360801,1131.0,True,2,1
83907,"Free to Play, Massively Multiplayer, Simulation",Steel Ocean,0,390670,ICE Entertainment,76561198062876540,8.0,True,2,239
83953,Strategy,Impossible Creatures Steam Edition,9.99,324680,"Relic Entertainment,THQ Nordic",76561198036459091,1.0,True,2,287
83957,"Action, Free to Play",Genesis Online,0,409510,Shumkov Dmitriy,76561198060803529,104.0,True,2,74
83963,"Casual, Indie",Turbo Pug,0.99,418070,"Space Cat Studios,SnowFlame,Back To Basics Gaming",Isiswannabe,224.0,True,2,204
83997,"Action, Adventure, Indie, Simulation",Written in the Sky,0,416130,Unwonted Studios,76561198070949279,1.0,True,2,43
84003,RPG,Fallout 4,29.99,377160,Bethesda Game Studios,pwrt,2001.0,True,2,273
85077,"Indie, Simulation, Strategy",Mini Metro,9.99,287980,Dinosaur Polo Club,76561198095288151,584.0,True,2,267
85091,"Action, Indie",Air Brawl,Free,375600,Landfall,76561198016596434,201.0,True,2,102
85095,RPG,Fallout: A Post Nuclear Role Playing Game,9.99,38400,Interplay Inc.,theradhatter,11.0,True,0,273
